model,domain,run,entropy,perplexity,repeat_rate,switch_rate,load_cv,load_entropy,gini,settling_time,oscillation,latency_ms,text,phase
ECR,math,2,0.9917209625244141,1.748215744267737,0.3125,0.675,0.769740215782328,1.6990458751312583,0.20000000001999996,1.4074074074074074,0.05263157894736842,231.93135599999465,"If x + 5 = 12, then x = 7. If 3x + 5 = 25, then x = 5. If 3x + 5 = 24, then x = 6. If y –",stable
Sigma_MoE,math,2,0.9244345426559448,4.021981458059892,0.125,0.775,0.863857626920989,2.0632147271145733,0.3409090909255682,1.2580645161290323,0.10526315789473684,668.0626019056635,"If x + 5 = 12, then x =?
Let us solve this question from the logical understanding of signs.
x + 5 = 12
x =?
To solve this question, we need to use the basic concept of signs (Add",stable
BiLevel_MoE,math,2,0.47162095474777743,1.4873834880143977,0.5588235294117647,0.45,0.677310859156405,0.8492141466848024,0.033333333357499884,2.1666666666666665,0.21052631578947367,196.4226499245376,"If x + 5 = 12, then x = 7. If x + 5 = 12, then x = 7.
If x + 5 = 12, then x = 7.
Solve the equation. If a",stable
RoutingFree_MoE,math,2,1.3523712158203125,2.737473602373269,0.10526315789473684,0.975,0.604152298498483,2.3015825165905177,0.24583333335218738,1.0,0.07894736842105263,287.99489826415424,"If x + 5 = 12, then x = 7. A conditional statement is essentially the same as an ""if-then"" statement. If this statement is true, then that statement is true. The converse of this statement is ""if x",stable
Nomadic_NoDx,math,2,0.16871638417834747,1.1132145090266468,0.07692307692307687,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.8773793962254,"If x + 5 = 12, then x = 7. If you’re given a value for x and want to solve for y, isolate y. In other words, subtract 7 from both sides of the equation. If you’re given a",stable
Nomadic_NoEnv,math,2,0.05457594381635551,1.029381836842257,0.11111111111111116,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.98818958490068,"If x + 5 = 12, then x = 7. If y + 5 = 8, then y = 3. If z + 5 = 9, then z = 4. What number should be added to x",stable
Nomadic_NoErr,math,2,0.2086239257710986,1.3617882076036953,0.25,0.375,0.7968688724457745,1.0892986485440666,0.16250000002093734,2.533333333333333,0.05263157894736842,179.82043645282965,"If x + 5 = 12, then x = 7. If y + 5 = 8, then y = 3. If x + y = 10, then x + y = 10. If we replace x with ",stable
Vanilla,math,0,0.37572154998779295,1.0697256022691783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.84436877778572,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 4이면 넓이는 16π이다. 반지름이 5이면 넓이는 25π이다. 반지름,stable
Nomadic_Blind,math,0,0.04739057199259433,1.0816413184156188,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,96.93225747619252,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9이다. 반지름이 5이면 넓이는 25이다. 반지름이 7이면 넓이는 49이다. 반지름이 10,stable
Nomadic_Full,math,0,0.5302540883421898,1.7001579133050817,0.0,0.6,0.6800735253347611,1.5306915707019277,0.20833333335312498,1.625,0.05263157894736842,182.89764411112253,"원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 만약 원의 넓이가 36π이다. 그렇다면 반지름의 길이는 얼마일까? 반지름의 길이는?.

# include <",stable
MoD,math,0,0.15530876142438502,1.0562280808091769,0.0,0.175,1.2036403116307992,0.38131648755332903,0.2500000000187499,5.571428571428571,0.07894736842105263,120.51875690475653,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
ECR,math,0,0.8344207763671875,1.6588991921525185,0.0,0.875,0.720243014382342,1.941647388127239,0.2722222222404167,1.1142857142857143,0.05263157894736842,227.8722986984143,"원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π, 반지름이 4이면 넓이는 16π이다. 반지름이 n이다 해서 넓이는 무엇인가?
A. n²
B",stable
Sigma_MoE,math,0,0.34855755269527433,1.596339570374131,0.05555555555555558,0.775,1.2349089032141196,1.7648273261900398,0.4300000000142499,1.2580645161290323,0.07894736842105263,563.6465142381041,"원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π가 된다. 반지름이 10이면 넓이는 100π가 된다.
반지름이 10인 원의 넓이는 100π이다.
",stable
BiLevel_MoE,math,0,0.2098827064037323,1.2016257257092988,0.0,0.55,0.6882949948451881,0.7769347907587627,0.033333333357499884,1.7727272727272727,0.2894736842105263,178.26221682539725,"원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 6이면 넓이는 36π이다. 반지름이 10이면 넓이는 100π이다.
원의 넓",stable
RoutingFree_MoE,math,0,0.5243892669677734,1.1866426635327487,0.0,0.9,0.38729833454328205,2.0095594536958874,0.08125000002296856,1.0555555555555556,0.07894736842105263,226.4795671746094,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 10이면 넓이는 100π이다. 반지름이 1이면 넓이는 π이다. 반지름 r이,stable
Nomadic_NoDx,math,0,0.02435048365711947,1.0083833084018152,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,96.94212558729811,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
Nomadic_NoEnv,math,0,0.02469870491338253,1.0084333404863455,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,97.02635047618796,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
Nomadic_NoErr,math,0,0.07513363398611546,1.040522003999326,0.0,0.55,0.794512429004221,1.2609038598924893,0.23000000001924992,1.7727272727272727,0.13157894736842105,176.21099730158244,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 4이면 넓이는 16π이다. 반지름이 5이면 넓이는 25π이다. 반지름,stable
Vanilla,math,1,1.0141151428222657,2.0606103619432075,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,92.7237347777774,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 28.27이다. 반지름이 3보다 1만큼 더 큰 원은 넓이가 28.27보다 1만큼 더 큰 것이다. 그 차이는,stable
Nomadic_Blind,math,1,0.02435048365711947,1.0083833084018152,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,97.17782620634627,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
Nomadic_Full,math,1,0.2441155157983303,1.2382233983178743,0.0,0.55,0.3937003936612205,1.299663718920555,-0.037499999974062614,1.7727272727272727,0.0,177.37986426983832,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 1이다간 넓이는 π이다. 반지름이 ,stable
MoD,math,1,0.1580439031124115,1.2052135702879472,0.0,0.175,1.2036403116307992,0.38131648755332903,0.2500000000187499,5.571428571428571,0.07894736842105263,124.30066074602297,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 8이면 넓이는 64π이다. 반지름이 n이면 넓이는 n²π이다. 반지름이,stable
ECR,math,1,0.4449657440185547,1.4516999427311261,0.0,0.725,1.2688577537911805,1.4942881806343649,0.4375000000140624,1.3448275862068966,0.15789473684210525,201.44400368253486,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 7이면 넓이는 49π이다. 반지름이 r이면 넓이는 r²π이다. 반지름이,stable
Sigma_MoE,math,1,0.09872718304395675,1.0448307028308195,0.0,0.75,0.9899494934384278,1.7807642449124486,0.38333333334874997,1.2333333333333334,0.13157894736842105,561.564268904765,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 4이면 넓이는 16π이다. 반지름이 5이면 넓이는 25π이다. 반지름,stable
BiLevel_MoE,math,1,0.2096502661705017,1.1945840976730302,0.0,0.575,0.6547900426363304,0.7924048019328815,-0.01666666664125005,1.6956521739130435,0.34210526315789475,181.86642193650766,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 1이면 넓이는 π이다. 반지름이 ,stable
RoutingFree_MoE,math,1,0.5900566101074218,1.2024869578247377,0.0,0.9,0.6194755845288112,2.0326123189371335,0.20000000002000007,1.0555555555555556,0.13157894736842105,230.0584916984152,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 3²π = 9π이다. 반지름이 10이면 넓이는 10²π = 100π이다. 반지름이 1이면 �,stable
Nomadic_NoDx,math,1,0.02435048365711947,1.0083833084018152,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,97.35074714285835,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
Nomadic_NoEnv,math,1,0.01938396086459311,1.0455734645368377,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,97.14487657142205,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 4이면 넓이는 16π이다. 반지름이 5이면 넓이는 25π이다. 반지름,stable
Nomadic_NoErr,math,1,0.2009180173277855,1.3694413762538606,0.0,0.5,0.5244044240326353,1.2332437017178952,0.037500000024062397,1.95,0.02631578947368421,168.98700722222634,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 a가면 넓이는 a²π이다. 반지름이,stable
Vanilla,math,2,0.47503042221069336,1.1054498411418654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.49083320635633,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 10이다면 넓이는 100π이다. 반지름,stable
Nomadic_Blind,math,2,0.02435048365711947,1.0083833084018152,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,96.8422175714266,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
Nomadic_Full,math,2,0.12343801371753216,1.0440580686284364,0.0,0.475,0.5744562645963572,1.1634662729866294,0.050000000023749935,2.0526315789473686,0.02631578947368421,167.21351944443808,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
MoD,math,2,0.18936038287356496,1.2305775518048194,0.0,0.125,1.2554879528548102,0.3141230255900314,0.26666666668499994,7.8,0.05263157894736842,114.36997315872253,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 9이면 넓이는 81π이다. 반지름이 10이면 넓이는 100π이다. 반지름,stable
ECR,math,2,0.423707389831543,1.1587615349000946,0.0,0.675,0.947364765932716,1.4154702145268874,0.2916666666843749,1.3333333333333333,0.23684210526315788,195.9063178254014,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 6이면 넓이는 36π이다. 반지름이 n이면 넓이는 n²π이다. 반지름이,stable
Sigma_MoE,math,2,0.34451274583116176,1.3405020360407218,0.19047619047619047,0.7,0.9785192893188794,1.819330304025872,0.3444444444608332,1.3928571428571428,0.07894736842105263,562.9679042698598,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 π * 3²이다. 3²는 9이다. 따라서 넓이는 π * 9이다. 반지름이 5이면 넓이는 π * ,stable
BiLevel_MoE,math,2,0.17441394925117493,1.0989374753273498,0.0,0.575,0.6547900426363304,0.7924048019328815,-0.01666666664125005,1.6956521739130435,0.34210526315789475,182.38773146032824,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 10이면 넓이는 100π이다. 반지름,stable
RoutingFree_MoE,math,2,1.1468914866447448,3.587037786818396,0.052631578947368474,0.875,0.8796306040460606,2.0714558521356574,0.34545454547090904,1.0857142857142856,0.10526315789473684,230.34640852382012,"원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 원의 넓이는 9π이다. 이때 그 약분하면?
A. 2.54
B. 5.09
C. 6",stable
Nomadic_NoDx,math,2,0.02435048365711947,1.0083833084018152,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,97.18561477778181,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 5이면 넓이는 25π이다. 반지름이 7이면 넓이는 49π이다. 반지름,stable
Nomadic_NoEnv,math,2,0.01938396086459311,1.0455734645368377,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,97.12739685713291,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 반지름이 4이면 넓이는 16π이다. 반지름이 5이면 넓이는 25π이다. 반지름,stable
Nomadic_NoErr,math,2,0.590733277797699,2.1124153327102486,0.10526315789473684,0.65,0.6855654599201304,1.668019741903587,0.22857142859071422,1.5,0.13157894736842105,191.8477742539604,원의 넓이 공식은 πr²이다. 반지름이 3이면 넓이는 9π이다. 이 원의 넓이는 28.27를 넘지 않는다. 원의 넓이는 32.9를 넘지 않는다. 반지름이,stable
Vanilla,math,0,0.8496149897575378,1.8686248127138694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.07832033333639,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이때 첫째 항 2를 1이라고 하면, 이 수열의 일반항은 3이다. 일반항을 알면 등차수열의 다음 항",stable
Nomadic_Blind,math,0,0.16489632617947647,1.1325358268002923,0.0,0.1,0.899999999955,0.1985152431458726,-0.04999999997375015,8.75,0.05263157894736842,115.66872838332833,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이 등차수열의 첫 번째 항은 2이다. 이 등차수열을 generalize하면 a, a+3, a+6, a+9이다",stable
Nomadic_Full,math,0,0.5683262484933949,1.75435663783716,0.0,0.825,0.6344288769273116,1.5359845686570903,0.17500000002062488,1.1818181818181819,0.21052631578947367,229.61953698334887,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이등차수열의 일반항은 (n^2 + n)/2이다. 2번째 항은 10이다. 따라서 10+14=24",stable
MoD,math,0,0.3493550947197946,1.3467328554337725,0.0,0.1,1.102837249922926,0.4902932688359366,0.2166666666862499,9.75,0.02631578947368421,115.06071171664492,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2부터 시작하여 이 등차수열의 합이 100이다. 100보다 아래의 수들의 등차수열 중这种这种这种这种这种这种这种",stable
ECR,math,0,1.3230305671691895,2.2601491800745555,0.0,0.75,0.79999999984,1.7364392065929248,0.3062500000173437,1.3,0.10526315789473684,216.35630521665612,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이와 같은 등차수열은 2차로 1이 증가하고, 1차로 3개씩 증가하는 것을 뜻한다. 수열의 마지막",stable
Sigma_MoE,math,0,0.5935918081959244,1.8167604624902651,0.0,0.55,1.0535653750745608,1.6056455253693973,0.3812500000154686,1.7727272727272727,0.07894736842105263,587.39371553332,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 
이 등차수열의 일반항은 3n-1이다. 20번째 항은 40번째 항은 각각 59와 119이다. 
",stable
BiLevel_MoE,math,0,0.8678992642875528,2.993737424480799,0.052631578947368474,0.3,0.7356969484229307,0.7534119979059704,0.06666666668999988,3.25,0.05263157894736842,151.5081163666764,"등차수열 2, 5, 8, 11의 다음 항은 14입니다. 이 수열을 등차수열의 일반항을 이용하여 세 제곱수와 네제곱수 합으로 표현하면
2, 5, ",stable
RoutingFree_MoE,math,0,1.4940124034881592,3.6688187471317524,0.0,0.9,0.69641941365028,2.2836347263528682,0.2541666666853124,1.0555555555555556,0.07894736842105263,241.57853909997965,"등차수열 2, 5, 8, 11의 다음 항은 34이다. 등차수열의 일반항을 구해보자. 1. A = {x : x ∈ N, x + 1 < 10}의 집합 A",stable
Nomadic_NoDx,math,0,0.2788685297633823,1.2781676831817,0.0,0.05,0.9499999999525,0.11690684893753106,-0.024999999974375076,17.5,0.02631578947368421,108.87980741666372,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이와 같은 등차를 갖는 수열을 이항으로 나타내면 2+3이다. 2+3+4는 9이다. 고로",stable
Nomadic_NoEnv,math,0,0.2177024769750579,1.369880748751188,0.09090909090909094,0.125,1.2554879528548102,0.31412302559003136,0.26666666668499994,3.8,0.02631578947368421,119.86642103335423,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2, 5, 8, 11, 14이다. 이와 같이 등차를 이용해 연속된 수를 늘릴 수 있다. 1",stable
Nomadic_NoErr,math,0,0.6173268155391269,1.6704920028663626,0.0,0.775,1.2374368667980349,1.6378204307732218,0.43888888890291666,1.2580645161290323,0.18421052631578946,218.29706534999787,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이때 1, 2, 3, 4를 제외한 1부터 9까지의 수를 순서대로 차례대로 대입해 나",stable
Vanilla,math,1,0.12251401564572006,1.0173783538380639,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,97.30172773333834,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 1, 2, 3, 5, 8, 13의 다음 항은 21이다. 1, 3, 6, 10",stable
Nomadic_Blind,math,1,0.1353711569884585,1.1986532545443205,0.050000000000000044,0.125,1.2554879528548102,0.3141230255900314,0.26666666668499994,7.0,0.02631578947368421,120.00933624998046,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이렇듯 등차가 2이다. 2, 4, 6, 8, 10의 다음 항은 12이다. 이렇듯 등",stable
Nomadic_Full,math,1,0.5211195028241491,2.5971812846114486,0.09999999999999998,0.7,0.6174544516842416,1.3903607924957906,0.14000000002149982,1.3928571428571428,0.10526315789473684,210.2481852166723,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이어서 같은Difference 3의 2차합인 17이다. 이어서 같은Difference 3의 3차합인 20이다. 그 다음 23",stable
MoD,math,1,0.5620031963189831,2.1361743019066934,0.0,0.175,1.1527141882533967,0.4393204638987103,0.23333333335249995,5.571428571428571,0.05263157894736842,125.71700545001174,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2개의 정수 10, 13은 맞다. 이때, 10부터 시작해서 13까지 차례대로 CONNECTED이다. 하지만, 13",stable
ECR,math,1,0.6729938089847565,1.4946988259402607,0.0,0.475,1.3209844811641427,1.1375609401155482,0.41666666668124996,2.0526315789473686,0.15789473684210525,172.76186038334345,"등차수열 2, 5, 8, 11의 다음 항은 14이므로 1, 2, 3, 4, 5의 합은 15이다. (1+2+3+4+5 = 15) 등",stable
Sigma_MoE,math,1,0.2219029075776537,1.102700241711841,0.0,0.7333333333333333,1.041366623211235,1.4845425321754795,0.3714285714495238,1.3181818181818181,0.25,541.7172245918348,"등차수열 2, 5, 8, 11의 다음 항은?
A. 14
B. 16
C. 18
D. 20
E. 22
Answer: C",stable
BiLevel_MoE,math,1,0.13494752504338975,1.2644221829573332,0.6,0.3,0.8753570699349279,0.6719437038252313,0.13333333335499997,3.25,0.07894736842105263,152.57830448332848,"등차수열 2, 5, 8, 11의 다음 항은 14
등차수열 2, 5, 8, 11의 다음 항은 14 등차수열 2, 5, 8, 11의",stable
RoutingFree_MoE,math,1,1.347393767038981,2.215456365019872,0.0,0.9,0.7601169498127197,2.0602094293543707,0.2733333333575556,1.037037037037037,0.25,225.24848922449212,"등차수열 2, 5, 8, 11의 다음 항은 18이다. 이 등차수열의 전체 항은 몇 개가 되는가? 3 5 8 11 18",stable
Nomadic_NoDx,math,1,0.19720444013877908,1.2159607806659423,0.0,0.05,0.9499999999525,0.11690684893753106,-0.024999999974375076,17.5,0.02631578947368421,109.16065526668415,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이 등차수열의 첫 번째 항과 열 번째 항의 합은 45이다. 등차수열의 일반항은 a + (n - 1)d",stable
Nomadic_NoEnv,math,1,0.13218500638415098,1.1042368900669892,0.4,0.05,0.9499999999525,0.11690684893753106,-0.024999999974375076,17.5,0.02631578947368421,109.3459214333355,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이때 등차는 3이다. 2, 5, 8, 11의 다음 항은 14이다. 이때 등차는 3이다",stable
Nomadic_NoErr,math,1,0.25088845154095907,1.3562802605269573,0.1428571428571429,0.775,0.5533985904602916,1.4211359595088686,0.11000000002224986,1.2580645161290323,0.13157894736842105,220.83265688333995,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2, 5, 8, 11의 공차는 3이다. 등차수열의 일반 항은 a + (n - 1)d이다",stable
Vanilla,math,2,1.0122634887695312,1.8654216584940495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.19716943333576,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이때, 2와 14 사이에 놓이는 수 중 가장 작은 수는 4이다. 2, 4, 6, 8, 10",stable
Nomadic_Blind,math,2,0.11105531770003516,1.1876998917887116,0.10526315789473684,0.05,0.9499999999525,0.11690684893753106,-0.024999999974375076,9.5,0.02631578947368421,108.76678898333316,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2, 5, 8, 11, 14이다. 이 등차수열의 일반항은 3이다. 앞의 수를 1,",stable
Nomadic_Full,math,2,0.23077681903887423,1.362519390672569,0.09999999999999998,0.75,0.8154753213926831,1.4721006719050107,0.26666666668499994,1.3,0.05263157894736842,213.8851080833471,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2, 5, 8, 11, 14는 차례대로 1, 3, 2, 3, 1이 된다. 이",stable
MoD,math,2,0.08982416565672793,1.0945481248607756,0.09999999999999998,0.175,1.2036403116307992,0.38131648755332903,0.2500000000187499,5.571428571428571,0.07894736842105263,125.69567801668502,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 1, 2, 3, 5, 8, 13의 다음 항은 21이다. 6, 11, 18, 29",stable
ECR,math,2,0.6847286224365234,1.3684933110901487,0.21739130434782605,0.8,1.0289557811313188,1.771096565520922,0.38333333334874997,1.21875,0.18421052631578946,227.66077073332175,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2, 5, 8, 11의 공차는 3이다. 2 + 3 = 5, 5 + 3 = 8",stable
Sigma_MoE,math,2,0.40030802092514933,1.725823964871385,0.0,0.775,0.7754031208278455,1.650304737305619,0.27857142858946427,1.2580645161290323,0.13157894736842105,586.5218858500157,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이 등차의 합은 2 + 5 + 8 + 11 + 14 = 40이다. 두 등차수열 A와 B가 있다.",stable
BiLevel_MoE,math,2,0.6484114111255621,1.7662689205692048,0.0,0.5,0.6717514420768387,0.7846904332429707,0.016666666691249832,1.95,0.2631578947368421,180.3647328166638,"등차수열 2, 5, 8, 11의 다음 항은 14입니다.
한편 등차의 의미는 무엇일까요?
A. 등차수열의 차이
B. 등차수열의 합
C. 등차수열",stable
RoutingFree_MoE,math,2,1.4531646251678467,2.1894323186607556,0.05555555555555558,0.8,1.0124228362621026,2.094262075563946,0.38333333334874986,1.1875,0.10526315789473684,221.25498998332964,"등차수열 2, 5, 8, 11의 다음 항은 18이다. 등차수열의 일반항이 a-d이다. 3번째 항의 값은?
  1. 3번째 항의 값은 a-2d+",stable
Nomadic_NoDx,math,2,0.042461610799031095,1.0497419803061978,0.4444444444444444,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,101.77176708333111,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 2, 5, 8, 11, 14이다. 2, 5, 8, 11, 14이다. 2, ",stable
Nomadic_NoEnv,math,2,0.14816947117339757,1.204513954707216,0.0,0.05,0.9499999999525,0.11690684893753106,-0.024999999974375076,17.5,0.02631578947368421,108.6816210666863,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이등차수열의 일반항은 3n-1이다. 이등차수열의 첫 항과 마지막 항의 차이는 13이다. 이등",stable
Nomadic_NoErr,math,2,0.3881420065503335,1.772069156877334,0.0,0.7,0.07071067811158369,1.3837901772967123,-0.2124999999696875,1.3928571428571428,0.10526315789473684,210.39941273335597,"등차수열 2, 5, 8, 11의 다음 항은 14이다. 이것을 등차수열의 일반항 공식으로 표현하면 a + (n - 1)d이다. 여기서 d는 등차량이다. d = 3",stable
Vanilla,code,0,0.5159101486206055,1.3461786985530293,0.12,0.0,0.0,0.0,0.0,0.0,0.0,89.81599532307882,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 피보나치 수열

def fib2(n):
    d = [0] * (n+1)
    d[0",stable
Nomadic_Blind,code,0,0.12582288548018852,1.0663745193442176,0.24,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,93.89341061539129,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 피보나치 수열(메모리제이션)
def fib_memo(n):
    if n <= 1: return n",stable
Nomadic_Full,code,0,0.4470636943355203,1.6483353842444677,0.038461538461538436,0.55,0.7524958470329338,1.6519126709329497,0.2642857143041071,1.7727272727272727,0.15789473684210525,170.1926975538439,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

def fastFib(n):
    result = [0, 1] # 피보나치 수열의 첫번째 두 항은 ",stable
MoD,code,0,0.24144266535586212,1.1501228469548572,0.0,0.15,1.2036403116307992,0.38131648755332903,0.2500000000187499,6.5,0.05263157894736842,113.93124864614667,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

print(fib(4)) # 3
print(fib(3)) # 2
print(fib(2)) # 1",stable
ECR,code,0,0.5295706748962402,1.190996483349743,0.07999999999999996,0.7,0.604152298574002,1.7386649193018124,0.19285714287732136,1.3928571428571428,0.10526315789473684,188.92167650768758,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 반복문으로 피보나치 수열
def fib2(n):
    a, b = 0, 1
   ",stable
Sigma_MoE,code,0,0.5179879978299141,1.486437104914679,0.04347826086956519,0.875,0.771362430814951,2.1319240867467646,0.30454545456284077,1.1142857142857143,0.13157894736842105,547.9194946153606,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 피보나치 수열을 메모이제이션(Memoization) 기법을 이용하여 효율적으로 구현
def",stable
BiLevel_MoE,code,0,0.3026041904464364,1.376831301842308,0.08695652173913049,0.325,0.7992183680973477,0.718717574324614,0.10000000002249987,3.0,0.10526315789473684,144.27844840001154,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

a = int(input())
print(fib(a))


# 피보나치 수열(메모이제이션)
def fib(n):
   ",stable
RoutingFree_MoE,code,0,0.7633024215698242,1.7197758270530372,0.15000000000000002,0.925,0.4430011285449085,2.2823518163601473,0.14090909093056803,1.054054054054054,0.05263157894736842,228.12928823077527,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1)+fib(n-2)

print(fib(4))

#반복문과 메모이제이션을 이용한 피보나치 수열
def fib(n):
",stable
Nomadic_NoDx,code,0,0.13783157330787646,1.3121881310579855,0.15384615384615385,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,94.27446421538592,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 피보나치 수열을 memoization으로 구현
def fib_memo(n, memo):
    if n <= 1:",stable
